GLOVE 300, POS 10, HIDDEN 128, LAYERS 3, LR 0.0001, DECAY 1e-05: BEST VALID F1: 62.406% AT EPOCH 44, TRAINED FOR 46 EPOCHS
GLOVE 300, POS 10, HIDDEN 128, LAYERS 3, LR 0.0005, DECAY 0: BEST VALID F1: 67.065% AT EPOCH 28, TRAINED FOR 40 EPOCHS
GLOVE 300, POS 10, HIDDEN 128, LAYERS 3, LR 0.0005, DECAY 1e-06: BEST VALID F1: 67.993% AT EPOCH 26, TRAINED FOR 36 EPOCHS
GLOVE 300, POS 10, HIDDEN 128, LAYERS 3, LR 0.0005, DECAY 1e-05: BEST VALID F1: 67.126% AT EPOCH 33, TRAINED FOR 47 EPOCHS
GLOVE 300, POS 10, HIDDEN 128, LAYERS 3, LR 0.001, DECAY 0: BEST VALID F1: 69.171% AT EPOCH 41, TRAINED FOR 46 EPOCHS
GLOVE 300, POS 10, HIDDEN 128, LAYERS 3, LR 0.001, DECAY 1e-06: BEST VALID F1: 68.714% AT EPOCH 25, TRAINED FOR 34 EPOCHS
GLOVE 300, POS 10, HIDDEN 128, LAYERS 3, LR 0.001, DECAY 1e-05: BEST VALID F1: 68.277% AT EPOCH 36, TRAINED FOR 38 EPOCHS
GLOVE 300, POS 10, HIDDEN 128, LAYERS 3, LR 0.005, DECAY 0: BEST VALID F1: 66.023% AT EPOCH 27, TRAINED FOR 36 EPOCHS
GLOVE 300, POS 10, HIDDEN 128, LAYERS 3, LR 0.005, DECAY 1e-06: BEST VALID F1: 67.050% AT EPOCH 33, TRAINED FOR 39 EPOCHS
GLOVE 300, POS 10, HIDDEN 128, LAYERS 3, LR 0.005, DECAY 1e-05: BEST VALID F1: 66.118% AT EPOCH 36, TRAINED FOR 37 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 2, LR 0.0001, DECAY 0: BEST VALID F1: 63.106% AT EPOCH 42, TRAINED FOR 47 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 2, LR 0.0001, DECAY 1e-06: BEST VALID F1: 62.932% AT EPOCH 40, TRAINED FOR 43 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 2, LR 0.0001, DECAY 1e-05: BEST VALID F1: 62.060% AT EPOCH 43, TRAINED FOR 47 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 2, LR 0.0005, DECAY 0: BEST VALID F1: 67.892% AT EPOCH 29, TRAINED FOR 37 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 2, LR 0.0005, DECAY 1e-06: BEST VALID F1: 66.536% AT EPOCH 33, TRAINED FOR 44 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 2, LR 0.0005, DECAY 1e-05: BEST VALID F1: 67.331% AT EPOCH 31, TRAINED FOR 38 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 2, LR 0.001, DECAY 0: BEST VALID F1: 68.532% AT EPOCH 24, TRAINED FOR 44 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 2, LR 0.001, DECAY 1e-06: BEST VALID F1: 68.251% AT EPOCH 26, TRAINED FOR 36 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 2, LR 0.001, DECAY 1e-05: BEST VALID F1: 67.175% AT EPOCH 13, TRAINED FOR 35 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 2, LR 0.005, DECAY 0: BEST VALID F1: 64.073% AT EPOCH 22, TRAINED FOR 34 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 2, LR 0.005, DECAY 1e-06: BEST VALID F1: 64.894% AT EPOCH 28, TRAINED FOR 32 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 2, LR 0.005, DECAY 1e-05: BEST VALID F1: 65.018% AT EPOCH 37, TRAINED FOR 40 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 3, LR 0.0001, DECAY 0: BEST VALID F1: 65.572% AT EPOCH 41, TRAINED FOR 45 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 3, LR 0.0001, DECAY 1e-06: BEST VALID F1: 65.534% AT EPOCH 49, TRAINED FOR 51 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 3, LR 0.0001, DECAY 1e-05: BEST VALID F1: 64.612% AT EPOCH 50, TRAINED FOR 51 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 3, LR 0.0005, DECAY 0: BEST VALID F1: 68.264% AT EPOCH 21, TRAINED FOR 42 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 3, LR 0.0005, DECAY 1e-06: BEST VALID F1: 68.449% AT EPOCH 47, TRAINED FOR 48 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 3, LR 0.0005, DECAY 1e-05: BEST VALID F1: 68.175% AT EPOCH 33, TRAINED FOR 40 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 3, LR 0.001, DECAY 0: BEST VALID F1: 69.148% AT EPOCH 34, TRAINED FOR 35 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 3, LR 0.001, DECAY 1e-06: BEST VALID F1: 69.505% AT EPOCH 29, TRAINED FOR 35 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 3, LR 0.001, DECAY 1e-05: BEST VALID F1: 68.920% AT EPOCH 29, TRAINED FOR 36 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 3, LR 0.005, DECAY 0: BEST VALID F1: 66.613% AT EPOCH 33, TRAINED FOR 37 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 3, LR 0.005, DECAY 1e-06: BEST VALID F1: 68.733% AT EPOCH 36, TRAINED FOR 37 EPOCHS
GLOVE 300, POS 10, HIDDEN 256, LAYERS 3, LR 0.005, DECAY 1e-05: BEST VALID F1: 65.432% AT EPOCH 33, TRAINED FOR 41 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 2, LR 0.0001, DECAY 0: BEST VALID F1: 63.750% AT EPOCH 49, TRAINED FOR 51 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 2, LR 0.0001, DECAY 1e-06: BEST VALID F1: 61.408% AT EPOCH 40, TRAINED FOR 41 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 2, LR 0.0001, DECAY 1e-05: BEST VALID F1: 60.826% AT EPOCH 41, TRAINED FOR 43 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 2, LR 0.0005, DECAY 0: BEST VALID F1: 67.180% AT EPOCH 37, TRAINED FOR 39 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 2, LR 0.0005, DECAY 1e-06: BEST VALID F1: 66.253% AT EPOCH 28, TRAINED FOR 42 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 2, LR 0.0005, DECAY 1e-05: BEST VALID F1: 66.460% AT EPOCH 38, TRAINED FOR 44 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 2, LR 0.001, DECAY 0: BEST VALID F1: 65.810% AT EPOCH 21, TRAINED FOR 37 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 2, LR 0.001, DECAY 1e-06: BEST VALID F1: 67.267% AT EPOCH 36, TRAINED FOR 38 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 2, LR 0.001, DECAY 1e-05: BEST VALID F1: 66.927% AT EPOCH 35, TRAINED FOR 42 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 2, LR 0.005, DECAY 0: BEST VALID F1: 64.418% AT EPOCH 22, TRAINED FOR 31 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 2, LR 0.005, DECAY 1e-06: BEST VALID F1: 64.987% AT EPOCH 27, TRAINED FOR 36 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 2, LR 0.005, DECAY 1e-05: BEST VALID F1: 65.937% AT EPOCH 31, TRAINED FOR 32 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 3, LR 0.0001, DECAY 0: BEST VALID F1: 63.172% AT EPOCH 50, TRAINED FOR 51 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 3, LR 0.0001, DECAY 1e-06: BEST VALID F1: 62.347% AT EPOCH 39, TRAINED FOR 45 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 3, LR 0.0001, DECAY 1e-05: BEST VALID F1: 63.602% AT EPOCH 47, TRAINED FOR 48 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 3, LR 0.0005, DECAY 0: BEST VALID F1: 67.621% AT EPOCH 44, TRAINED FOR 45 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 3, LR 0.0005, DECAY 1e-06: BEST VALID F1: 67.980% AT EPOCH 34, TRAINED FOR 36 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 3, LR 0.0005, DECAY 1e-05: BEST VALID F1: 65.956% AT EPOCH 43, TRAINED FOR 44 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 3, LR 0.001, DECAY 0: BEST VALID F1: 67.717% AT EPOCH 40, TRAINED FOR 43 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 3, LR 0.001, DECAY 1e-06: BEST VALID F1: 67.843% AT EPOCH 20, TRAINED FOR 40 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 3, LR 0.001, DECAY 1e-05: BEST VALID F1: 67.169% AT EPOCH 34, TRAINED FOR 35 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 3, LR 0.005, DECAY 0: BEST VALID F1: 65.986% AT EPOCH 22, TRAINED FOR 36 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 3, LR 0.005, DECAY 1e-06: BEST VALID F1: 66.743% AT EPOCH 22, TRAINED FOR 38 EPOCHS
GLOVE 300, POS 25, HIDDEN 128, LAYERS 3, LR 0.005, DECAY 1e-05: BEST VALID F1: 66.666% AT EPOCH 29, TRAINED FOR 36 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 2, LR 0.0001, DECAY 0: BEST VALID F1: 64.405% AT EPOCH 43, TRAINED FOR 45 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 2, LR 0.0001, DECAY 1e-06: BEST VALID F1: 64.732% AT EPOCH 41, TRAINED FOR 42 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 2, LR 0.0001, DECAY 1e-05: BEST VALID F1: 62.796% AT EPOCH 41, TRAINED FOR 42 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 2, LR 0.0005, DECAY 0: BEST VALID F1: 67.303% AT EPOCH 22, TRAINED FOR 34 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 2, LR 0.0005, DECAY 1e-06: BEST VALID F1: 67.120% AT EPOCH 32, TRAINED FOR 40 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 2, LR 0.0005, DECAY 1e-05: BEST VALID F1: 66.894% AT EPOCH 29, TRAINED FOR 42 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 2, LR 0.001, DECAY 0: BEST VALID F1: 67.917% AT EPOCH 20, TRAINED FOR 36 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 2, LR 0.001, DECAY 1e-06: BEST VALID F1: 68.390% AT EPOCH 28, TRAINED FOR 31 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 2, LR 0.001, DECAY 1e-05: BEST VALID F1: 67.263% AT EPOCH 36, TRAINED FOR 37 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 2, LR 0.005, DECAY 0: BEST VALID F1: 64.126% AT EPOCH 14, TRAINED FOR 44 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 2, LR 0.005, DECAY 1e-06: BEST VALID F1: 65.602% AT EPOCH 17, TRAINED FOR 32 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 2, LR 0.005, DECAY 1e-05: BEST VALID F1: 65.267% AT EPOCH 23, TRAINED FOR 34 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 3, LR 0.0001, DECAY 0: BEST VALID F1: 64.772% AT EPOCH 41, TRAINED FOR 42 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 3, LR 0.0001, DECAY 1e-06: BEST VALID F1: 64.226% AT EPOCH 38, TRAINED FOR 40 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 3, LR 0.0001, DECAY 1e-05: BEST VALID F1: 64.908% AT EPOCH 43, TRAINED FOR 50 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 3, LR 0.0005, DECAY 0: BEST VALID F1: 67.969% AT EPOCH 30, TRAINED FOR 35 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 3, LR 0.0005, DECAY 1e-06: BEST VALID F1: 68.513% AT EPOCH 34, TRAINED FOR 43 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 3, LR 0.0005, DECAY 1e-05: BEST VALID F1: 66.974% AT EPOCH 39, TRAINED FOR 46 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 3, LR 0.001, DECAY 0: BEST VALID F1: 69.290% AT EPOCH 23, TRAINED FOR 37 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 3, LR 0.001, DECAY 1e-06: BEST VALID F1: 69.675% AT EPOCH 31, TRAINED FOR 41 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 3, LR 0.001, DECAY 1e-05: BEST VALID F1: 67.610% AT EPOCH 29, TRAINED FOR 30 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 3, LR 0.005, DECAY 0: BEST VALID F1: 66.486% AT EPOCH 15, TRAINED FOR 31 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 3, LR 0.005, DECAY 1e-06: BEST VALID F1: 67.175% AT EPOCH 40, TRAINED FOR 42 EPOCHS
GLOVE 300, POS 25, HIDDEN 256, LAYERS 3, LR 0.005, DECAY 1e-05: BEST VALID F1: 65.847% AT EPOCH 33, TRAINED FOR 36 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 2, LR 0.0001, DECAY 0: BEST VALID F1: 62.244% AT EPOCH 53, TRAINED FOR 54 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 2, LR 0.0001, DECAY 1e-06: BEST VALID F1: 63.128% AT EPOCH 45, TRAINED FOR 46 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 2, LR 0.0001, DECAY 1e-05: BEST VALID F1: 62.668% AT EPOCH 44, TRAINED FOR 45 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 2, LR 0.0005, DECAY 0: BEST VALID F1: 66.922% AT EPOCH 35, TRAINED FOR 37 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 2, LR 0.0005, DECAY 1e-06: BEST VALID F1: 66.678% AT EPOCH 22, TRAINED FOR 38 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 2, LR 0.0005, DECAY 1e-05: BEST VALID F1: 65.509% AT EPOCH 40, TRAINED FOR 41 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 2, LR 0.001, DECAY 0: BEST VALID F1: 66.906% AT EPOCH 31, TRAINED FOR 37 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 2, LR 0.001, DECAY 1e-06: BEST VALID F1: 67.196% AT EPOCH 28, TRAINED FOR 37 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 2, LR 0.001, DECAY 1e-05: BEST VALID F1: 67.846% AT EPOCH 37, TRAINED FOR 44 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 2, LR 0.005, DECAY 0: BEST VALID F1: 64.789% AT EPOCH 19, TRAINED FOR 35 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 2, LR 0.005, DECAY 1e-06: BEST VALID F1: 66.170% AT EPOCH 37, TRAINED FOR 39 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 2, LR 0.005, DECAY 1e-05: BEST VALID F1: 64.845% AT EPOCH 35, TRAINED FOR 36 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 3, LR 0.0001, DECAY 0: BEST VALID F1: 62.575% AT EPOCH 44, TRAINED FOR 46 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 3, LR 0.0001, DECAY 1e-06: BEST VALID F1: 62.016% AT EPOCH 40, TRAINED FOR 41 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 3, LR 0.0001, DECAY 1e-05: BEST VALID F1: 63.216% AT EPOCH 48, TRAINED FOR 49 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 3, LR 0.0005, DECAY 0: BEST VALID F1: 67.477% AT EPOCH 40, TRAINED FOR 47 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 3, LR 0.0005, DECAY 1e-06: BEST VALID F1: 67.798% AT EPOCH 40, TRAINED FOR 44 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 3, LR 0.0005, DECAY 1e-05: BEST VALID F1: 66.119% AT EPOCH 35, TRAINED FOR 37 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 3, LR 0.001, DECAY 0: BEST VALID F1: 69.165% AT EPOCH 38, TRAINED FOR 43 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 3, LR 0.001, DECAY 1e-06: BEST VALID F1: 68.097% AT EPOCH 33, TRAINED FOR 38 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 3, LR 0.001, DECAY 1e-05: BEST VALID F1: 66.567% AT EPOCH 25, TRAINED FOR 39 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 3, LR 0.005, DECAY 0: BEST VALID F1: 64.981% AT EPOCH 14, TRAINED FOR 35 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 3, LR 0.005, DECAY 1e-06: BEST VALID F1: 66.039% AT EPOCH 36, TRAINED FOR 37 EPOCHS
GLOVE 300, POS 50, HIDDEN 128, LAYERS 3, LR 0.005, DECAY 1e-05: BEST VALID F1: 66.907% AT EPOCH 26, TRAINED FOR 38 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 2, LR 0.0001, DECAY 0: BEST VALID F1: 63.166% AT EPOCH 47, TRAINED FOR 50 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 2, LR 0.0001, DECAY 1e-06: BEST VALID F1: 63.278% AT EPOCH 40, TRAINED FOR 50 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 2, LR 0.0001, DECAY 1e-05: BEST VALID F1: 62.812% AT EPOCH 34, TRAINED FOR 43 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 2, LR 0.0005, DECAY 0: BEST VALID F1: 66.693% AT EPOCH 22, TRAINED FOR 38 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 2, LR 0.0005, DECAY 1e-06: BEST VALID F1: 65.628% AT EPOCH 29, TRAINED FOR 34 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 2, LR 0.0005, DECAY 1e-05: BEST VALID F1: 65.395% AT EPOCH 19, TRAINED FOR 35 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 2, LR 0.001, DECAY 0: BEST VALID F1: 67.824% AT EPOCH 29, TRAINED FOR 38 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 2, LR 0.001, DECAY 1e-06: BEST VALID F1: 66.487% AT EPOCH 30, TRAINED FOR 38 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 2, LR 0.001, DECAY 1e-05: BEST VALID F1: 65.623% AT EPOCH 27, TRAINED FOR 31 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 2, LR 0.005, DECAY 0: BEST VALID F1: 63.922% AT EPOCH 19, TRAINED FOR 34 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 2, LR 0.005, DECAY 1e-06: BEST VALID F1: 64.777% AT EPOCH 37, TRAINED FOR 38 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 2, LR 0.005, DECAY 1e-05: BEST VALID F1: 64.965% AT EPOCH 37, TRAINED FOR 39 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 3, LR 0.0001, DECAY 0: BEST VALID F1: 65.456% AT EPOCH 35, TRAINED FOR 39 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 3, LR 0.0001, DECAY 1e-06: BEST VALID F1: 63.775% AT EPOCH 34, TRAINED FOR 40 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 3, LR 0.0001, DECAY 1e-05: BEST VALID F1: 63.258% AT EPOCH 41, TRAINED FOR 42 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 3, LR 0.0005, DECAY 0: BEST VALID F1: 67.018% AT EPOCH 36, TRAINED FOR 38 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 3, LR 0.0005, DECAY 1e-06: BEST VALID F1: 67.474% AT EPOCH 34, TRAINED FOR 41 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 3, LR 0.0005, DECAY 1e-05: BEST VALID F1: 66.717% AT EPOCH 39, TRAINED FOR 41 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 3, LR 0.001, DECAY 0: BEST VALID F1: 68.738% AT EPOCH 22, TRAINED FOR 31 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 3, LR 0.001, DECAY 1e-06: BEST VALID F1: 68.645% AT EPOCH 29, TRAINED FOR 42 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 3, LR 0.001, DECAY 1e-05: BEST VALID F1: 67.013% AT EPOCH 28, TRAINED FOR 30 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 3, LR 0.005, DECAY 0: BEST VALID F1: 66.178% AT EPOCH 27, TRAINED FOR 41 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 3, LR 0.005, DECAY 1e-06: BEST VALID F1: 67.949% AT EPOCH 36, TRAINED FOR 39 EPOCHS
GLOVE 300, POS 50, HIDDEN 256, LAYERS 3, LR 0.005, DECAY 1e-05: BEST VALID F1: 66.285% AT EPOCH 34, TRAINED FOR 36 EPOCHS
